Subject,words,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
6,think,4,4,6,3,5,3,3,4,5,5,6,2,6,3,7,5,3,7,5,2,5,2,7,4,1,4,5,2,2,4,6,2,4,1,4,2,3,2,4,3,3,3,5,3,3,4,5,5,5,2,5,4,4,4,6,3,4,4,5,3,3,4,1,4,3,3,5,3,2,8,5,3,4,6,7,3,8,2,2,3,4,2,3,1,7,3,4,5,7,5,5,5,1,3,2,6,4,1,5,2
7,star,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,bone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,ring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,wash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,thought,7,3,9,5,6,5,6,5,8,6,5,4,9,5,3,11,5,8,8,9,2,5,10,5,2,5,11,4,4,8,8,5,6,7,8,5,5,3,8,4,7,5,6,4,4,6,7,6,11,5,7,2,3,8,4,6,5,6,6,8,6,10,3,6,2,8,7,10,8,9,11,5,1,10,5,9,9,4,8,2,10,6,9,4,4,8,6,6,3,7,4,3,8,5,8,5,7,8,8,5
12,get,3,1,10,6,3,4,4,6,2,7,3,5,10,6,4,3,4,9,0,4,1,3,2,6,9,2,8,5,1,1,9,4,3,8,9,0,4,4,5,2,8,4,4,5,6,3,8,3,3,1,2,8,2,3,9,7,6,1,3,1,2,11,6,3,5,2,2,2,9,10,2,7,2,3,3,2,3,6,9,5,3,4,10,2,1,2,2,7,4,4,2,4,9,2,9,4,1,9,1,6
13,true,11,11,1,0,7,0,7,7,4,1,0,3,0,7,0,4,0,10,0,0,0,0,0,0,0,6,2,6,9,0,10,0,7,0,10,0,10,0,0,0,10,0,0,0,5,7,0,0,4,6,0,11,0,5,2,10,0,0,0,0,5,1,4,0,0,0,8,6,0,0,7,2,0,0,0,0,4,9,1,8,11,0,11,6,0,11,5,0,1,0,0,0,10,0,0,1,0,10,0,0
14,for,1,0,2,2,4,0,2,0,3,2,1,0,1,8,2,2,0,0,0,0,0,6,1,1,0,7,4,0,0,2,0,0,2,0,11,4,0,0,0,1,11,0,2,0,0,2,0,2,2,7,0,1,0,2,3,0,0,2,2,0,0,3,5,1,0,0,3,0,0,2,1,0,7,1,2,0,2,5,0,1,2,0,2,5,2,5,3,0,5,1,1,0,11,6,0,2,2,11,2,0
15,money,6,6,0,1,2,1,1,1,1,3,2,1,2,2,1,1,1,2,1,1,3,1,3,3,4,1,1,1,0,0,2,1,1,0,1,1,1,1,2,0,9,1,3,2,0,1,1,1,1,4,1,3,1,1,1,1,1,3,1,2,4,2,2,2,1,1,4,1,1,1,4,1,3,2,1,1,1,1,0,0,1,1,1,7,3,1,7,1,2,2,3,1,5,1,1,3,3,2,3,1
othr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,smoke,1,4,3,4,2,2,1,1,5,4,5,4,2,3,6,1,4,1,3,2,2,1,2,2,5,4,1,1,7,5,5,1,1,3,4,6,1,4,3,5,4,3,6,4,2,5,1,2,3,4,8,7,3,4,5,6,2,3,1,1,2,3,3,4,2,2,1,5,3,6,5,4,3,3,1,2,4,1,1,1,5,5,5,5,1,4,7,1,3,4,3,2,1,7,1,5,5,1,2,4
1,cigarette,5,7,7,6,7,4,6,4,6,6,3,6,5,7,7,4,6,8,5,7,8,3,7,5,4,8,4,7,5,3,4,3,4,6,7,9,5,6,8,3,6,7,5,5,5,7,6,4,7,6,4,5,2,9,4,5,4,7,8,5,8,6,7,5,6,6,3,7,2,2,6,6,7,4,4,4,6,8,5,7,4,3,3,7,4,7,5,6,6,5,6,4,6,6,5,4,3,4,7,2
2,puff,4,5,6,7,6,5,7,5,7,7,2,7,6,8,8,5,7,7,4,6,7,4,8,6,6,7,5,6,6,4,2,2,5,4,8,10,6,5,6,2,7,6,3,6,6,6,5,5,6,7,6,6,4,8,6,4,6,6,11,3,7,5,5,6,4,5,4,6,4,7,7,7,6,5,3,5,7,7,6,8,6,7,7,6,5,6,6,5,7,6,5,5,7,5,6,6,4,3,8,1
3,blaze,3,1,8,3,4,3,4,3,3,3,4,5,4,5,11,3,5,5,1,10,4,2,9,4,3,3,3,8,3,2,7,5,6,5,6,11,4,2,9,1,5,4,4,2,4,4,8,3,5,1,2,3,1,11,1,2,3,1,2,2,5,7,6,1,5,1,2,3,1,1,10,5,1,2,5,3,3,10,7,4,2,2,4,4,3,5,4,2,8,3,2,3,2,4,2,2,2,6,9,8
4,billows,6,6,0,5,8,9,8,6,9,5,7,9,7,10,12,6,3,6,6,12,10,5,5,7,8,6,6,3,4,11,11,9,7,7,0,12,0,0,11,6,8,5,11,0,11,8,0,6,11,0,10,11,6,12,9,3,9,5,9,6,0,0,11,7,7,0,10,4,7,8,11,8,10,6,8,7,0,12,8,9,7,8,2,0,8,0,3,4,9,9,7,7,0,8,4,0,0,8,10,7
5,pollution,0,0,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,12,0,10,0,0,0,8,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0
6,ashes,0,0,0,0,5,11,12,0,12,13,0,0,0,6,13,9,0,0,0,0,11,8,6,11,12,0,0,11,0,10,12,11,8,8,0,5,0,0,0,9,12,0,12,0,12,0,12,10,12,0,7,12,8,0,10,0,0,0,0,0,6,0,12,9,11,0,0,11,0,9,12,9,0,0,0,0,0,0,0,5,10,11,8,10,6,0,0,11,13,0,9,10,0,11,0,0,0,0,6,0
7,cigar,7,10,12,8,9,6,10,7,8,8,8,10,8,9,10,8,9,9,8,8,6,6,10,9,7,9,7,9,9,6,6,7,9,9,9,13,7,7,7,7,9,8,8,7,8,9,9,9,8,8,5,8,9,10,7,10,7,9,10,7,10,9,9,10,9,7,6,9,8,11,8,11,8,7,2,6,8,9,2,10,8,9,9,8,10,9,8,7,10,7,8,9,8,9,7,7,8,2,11,6
8,chimney,8,8,11,11,10,7,5,8,10,9,9,2,10,2,4,7,8,11,7,3,1,9,4,8,9,5,8,5,8,9,8,8,10,11,10,7,9,9,5,8,3,10,7,8,3,10,11,7,9,5,9,10,7,7,3,8,5,10,6,8,4,1,4,8,1,9,8,10,6,3,3,10,5,9,7,9,5,4,4,6,9,4,10,2,9,12,10,8,11,2,10,8,3,3,8,8,7,9,3,3
9,cough,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
10,tobacco,9,9,9,9,11,8,9,9,11,10,10,8,9,11,9,0,10,10,9,9,9,0,11,10,10,10,9,10,10,8,10,4,11,10,11,14,8,8,10,10,10,9,9,9,7,11,10,11,10,9,0,9,0,5,8,9,8,8,12,9,9,10,8,11,8,8,5,8,9,12,9,12,9,8,6,10,9,11,3,11,11,12,11,9,11,8,9,9,5,8,11,11,5,10,9,9,9,7,12,5
11,stink,10,0,10,10,0,12,11,0,0,11,11,1,0,12,2,0,11,3,10,4,3,0,12,0,11,0,0,0,0,0,3,0,2,12,2,1,10,10,2,11,11,0,10,3,1,1,3,0,1,10,0,1,0,2,11,0,10,11,4,0,11,8,2,0,10,4,9,1,0,10,4,13,0,10,0,0,10,5,9,0,12,10,12,11,12,11,0,10,2,0,12,0,9,0,10,10,1,0,5,0
12,match,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,lungs,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,12,12,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0
14,flames,2,2,2,1,1,1,3,2,2,2,6,3,3,4,3,2,2,4,2,11,5,7,1,3,1,2,2,4,2,7,9,6,3,2,5,4,3,3,4,4,2,2,2,11,10,3,7,8,4,3,3,4,5,6,2,7,11,2,5,4,3,2,10,3,3,3,7,2,5,4,2,3,2,1,9,8,2,3,10,2,3,6,6,3,7,3,2,3,12,1,1,6,4,2,3,3,6,5,4,9
15,stain,0,3,1,2,3,0,2,0,1,1,1,0,1,1,1,0,1,2,0,1,0,0,3,1,2,1,0,2,1,1,0,0,0,1,1,3,2,1,1,0,1,1,1,1,0,2,2,1,2,2,1,2,0,1,0,1,1,4,3,0,1,4,1,2,0,0,0,0,0,5,1,1,4,0,0,1,1,2,0,3,1,1,1,1,2,1,1,0,1,0,4,1,0,1,0,1,0,0,1,0
othr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,needle,5,4,4,4,5,5,5,1,5,5,4,4,6,4,10,8,6,6,6,4,2,6,5,5,7,5,3,5,3,2,6,6,4,4,6,6,3,5,5,2,1,4,5,3,4,6,5,2,5,6,7,6,2,5,7,4,4,5,4,4,5,5,7,6,2,8,3,6,4,5,6,6,1,6,6,6,7,6,5,3,6,5,7,1,6,6,6,0,5,3,6,5,5,2,2,6,1,6,1,2
1,thread,6,6,5,2,3,3,2,6,2,4,5,5,4,6,4,4,3,5,2,6,4,4,4,2,5,4,2,4,5,5,4,7,9,5,2,4,7,3,4,6,4,6,6,5,5,5,3,5,3,3,4,4,1,6,3,7,6,4,6,7,4,4,4,4,7,4,1,4,3,6,4,2,4,3,4,3,3,4,4,6,4,4,5,4,4,4,3,4,3,5,4,3,4,4,3,4,4,3,4,3
2,pin,7,7,6,7,9,7,8,7,10,6,7,6,5,7,5,5,4,7,5,7,0,5,6,0,6,7,7,6,6,6,5,8,10,6,5,5,8,7,6,7,6,7,7,6,8,7,4,6,6,9,5,5,8,9,4,8,0,6,8,8,7,7,8,5,8,5,7,5,7,7,5,5,11,4,3,8,4,5,6,8,8,6,6,6,5,5,4,5,4,6,5,8,7,8,0,5,7,4,5,9
3,eye,0,10,8,0,0,0,0,9,0,0,10,0,0,0,7,0,11,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,11,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,8,5,0,0
4,sewing,4,3,1,1,2,1,3,5,1,1,1,2,2,1,3,2,1,1,1,3,1,1,3,1,1,3,1,2,1,4,2,4,1,1,1,3,4,2,2,5,2,5,2,4,1,1,2,4,2,1,3,3,5,2,2,1,1,2,1,9,1,3,1,2,6,3,5,2,1,1,3,1,2,1,2,2,1,3,2,5,1,3,1,3,3,2,1,3,2,2,2,2,1,1,1,1,3,2,3,1
5,hole,9,11,9,0,0,0,0,0,11,0,0,0,9,0,6,6,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,10,0,10,0,0,9,0,0,0,0,0,0,0,12,0,0,11,0,8,0,0,11,0,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,11,10,0
6,point,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,prick,10,8,10,0,8,0,6,0,9,9,9,0,10,9,8,10,8,9,0,0,0,0,7,0,9,10,9,8,0,0,0,10,8,8,9,8,9,8,8,8,0,9,9,0,9,0,9,0,0,10,8,9,0,7,6,11,5,0,0,5,0,8,9,8,10,10,9,0,0,9,8,9,9,0,0,9,0,0,0,10,7,0,9,0,9,0,0,0,0,10,7,6,0,9,0,0,0,10,8,5
8,thimble,8,9,7,0,7,0,7,8,6,8,8,7,8,8,9,7,9,4,8,0,7,0,8,0,2,6,4,9,7,7,8,5,6,9,8,9,2,9,9,4,0,8,8,0,7,0,8,7,0,7,6,8,6,8,5,6,8,0,7,6,8,9,3,7,5,7,8,0,0,3,9,4,5,0,0,5,8,7,7,7,9,0,8,5,8,3,8,0,0,8,8,9,0,7,0,0,0,7,7,6
9,haystack,11,0,0,0,0,0,0,0,7,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,0
10,thorn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,hurt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,injection,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,syringe,2,2,0,6,6,6,9,3,8,7,6,8,7,5,0,9,7,8,7,2,3,7,9,6,8,0,8,1,8,1,7,2,5,7,7,7,1,6,7,0,7,3,1,7,6,4,7,8,7,5,9,7,7,4,8,5,7,0,5,3,6,6,6,9,3,9,6,7,5,8,7,7,8,7,7,7,9,0,8,2,5,0,4,0,7,8,7,0,7,0,9,7,6,5,6,7,6,8,9,8
14,cloth,3,1,3,5,4,4,1,4,4,2,3,1,3,3,1,1,5,2,3,1,6,2,2,4,4,1,6,7,4,8,3,1,3,2,3,1,6,4,1,3,5,2,3,1,3,3,6,1,4,4,1,1,3,3,9,3,9,1,3,1,2,1,5,3,1,1,4,3,6,4,1,8,6,5,5,1,6,1,3,1,2,1,3,7,1,7,5,1,6,4,3,4,3,6,5,2,5,9,6,7
15,knitting,1,5,2,3,1,2,4,2,3,3,2,3,1,2,2,3,2,3,4,5,5,3,1,3,3,2,5,3,2,3,1,3,2,3,4,2,5,1,3,1,3,1,4,2,2,2,1,3,1,2,2,2,4,1,1,2,2,3,2,2,3,2,2,1,4,2,2,1,2,2,2,3,3,2,1,4,5,2,1,4,3,2,2,2,2,1,2,2,1,1,1,1,2,3,4,3,2,1,2,4
othr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,beautiful,1,1,1,4,2,3,5,1,2,4,2,3,3,2,3,2,2,1,2,1,4,1,1,2,3,1,2,1,2,1,1,1,1,1,2,2,1,2,4,1,1,3,3,1,1,3,4,1,1,2,1,4,2,1,2,1,1,3,1,2,1,1,1,3,3,4,2,3,2,4,1,2,1,3,3,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,1,4,3,1,1,3,2,4,2,6
1,ugly,6,9,7,7,7,7,9,6,8,7,6,7,7,7,7,7,6,8,8,6,7,8,7,7,6,6,6,6,5,7,6,6,6,8,6,7,6,7,7,6,7,6,6,6,6,6,6,7,7,7,7,7,4,6,7,7,7,7,6,4,6,6,6,8,8,6,6,7,6,7,6,6,7,8,7,8,6,7,5,7,7,6,6,8,8,6,8,7,8,5,8,7,6,8,8,8,7,7,8,5
2,pretty,5,10,8,8,8,5,8,7,9,6,7,6,8,6,6,8,7,9,7,7,6,7,8,8,7,8,7,5,4,6,5,5,7,9,7,8,7,8,6,7,6,7,5,7,8,5,7,8,8,8,8,6,6,7,9,6,8,6,8,3,7,7,7,7,7,7,7,8,7,8,7,7,6,9,6,9,7,6,6,8,8,7,5,7,7,7,9,8,9,6,9,6,7,9,9,9,8,8,7,7
3,girls,0,11,0,0,0,9,0,0,10,0,8,0,0,0,0,10,0,10,9,0,0,0,9,9,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,0,0,10,9,8,0,0,0,0,10,0,0,0,0,0,0,0,8,0,9,9,8,10,0,0,0,10,0,0,0,0,10,0,0,0,0
4,woman,0,8,0,0,0,11,0,0,7,0,9,0,0,0,0,9,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,10,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,10,10,0,11,0,7,0,7,0,0,0,0,6,0,0,0,0
5,homely,7,6,6,5,5,8,7,5,6,5,5,5,5,5,8,6,5,7,5,4,2,4,2,6,5,7,5,7,7,2,7,7,5,5,5,6,5,6,5,5,5,4,7,4,5,7,5,4,6,4,5,5,5,5,6,5,6,5,5,7,5,5,5,6,5,5,8,6,5,5,5,5,5,5,8,7,4,4,7,6,5,5,7,5,5,5,6,5,5,7,2,5,5,6,5,5,5,5,4,4
6,lovely,3,3,3,1,1,4,2,3,3,1,3,1,1,1,2,3,3,3,1,3,3,3,3,4,2,2,1,3,1,4,2,3,4,2,1,3,3,3,3,2,2,1,1,2,3,2,2,2,3,3,3,1,3,3,4,4,2,2,3,1,2,2,3,2,1,2,3,2,3,3,3,1,3,1,1,5,3,3,3,1,3,3,3,1,3,1,1,3,2,3,4,1,2,4,2,2,3,3,3,1
7,nice,4,5,5,2,4,6,3,4,4,2,4,4,4,4,5,4,4,4,4,5,1,5,5,5,4,4,3,4,6,5,4,4,3,3,4,4,4,4,1,4,4,5,4,5,4,8,3,5,4,5,4,2,7,4,5,2,4,4,4,6,4,3,4,4,4,1,5,4,4,1,4,4,4,4,5,6,5,5,4,5,4,4,1,4,4,4,5,4,4,4,5,3,1,5,3,4,4,2,5,2
8,picture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
9,lady,0,7,0,6,6,10,6,0,5,0,10,0,6,0,4,5,0,5,6,0,0,6,6,0,0,5,0,0,0,0,0,0,0,6,0,5,0,5,0,0,0,0,0,0,7,1,9,6,5,6,6,0,0,8,8,0,5,0,7,0,0,0,0,5,6,0,9,1,0,6,0,0,0,6,0,0,0,0,0,3,6,0,0,6,6,0,7,6,6,0,6,0,0,7,6,7,6,6,6,0
10,mountain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
11,snow,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,scene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
13,music,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,gorgeous,2,4,4,3,3,2,4,2,1,3,1,2,2,3,1,1,1,2,3,2,5,2,4,3,1,3,4,2,3,3,3,2,2,4,3,1,2,1,2,3,3,2,2,3,2,4,1,3,2,1,2,3,1,2,3,3,3,1,2,5,3,4,2,1,2,3,1,5,1,2,2,3,2,2,2,3,2,1,1,4,2,1,4,3,1,3,3,1,1,1,3,2,4,2,4,1,1,1,1,3
othr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,cottage,2,2,3,7,1,1,1,3,2,1,4,2,7,2,4,1,7,1,13,7,1,2,7,4,6,2,3,5,4,2,2,5,2,2,5,6,3,5,2,2,1,3,2,2,1,6,3,3,3,2,1,1,6,2,2,2,4,7,1,9,3,2,5,7,1,1,2,2,1,2,1,3,2,9,3,3,8,4,3,2,5,2,3,6,3,4,3,2,2,2,5,3,2,2,3,5,1,2,2,1
1,house,3,3,4,9,8,7,8,8,7,4,2,9,8,6,5,2,2,5,8,8,8,8,10,7,4,3,5,9,1,6,8,6,0,3,3,8,7,3,3,4,8,4,5,1,4,8,4,8,4,6,5,3,5,4,1,3,1,8,2,1,5,1,2,9,9,9,3,4,8,3,4,0,7,7,5,5,5,3,5,3,9,3,4,4,9,8,2,8,5,1,1,5,7,4,2,1,3,6,4,2
2,lake,5,7,5,8,9,9,9,9,8,5,6,10,9,8,7,5,3,0,9,9,9,9,11,8,5,4,7,11,5,7,10,8,0,0,0,9,8,6,6,5,10,6,6,4,6,9,5,10,5,9,7,6,4,6,3,8,2,9,6,2,6,3,7,10,8,10,4,6,9,0,5,0,6,8,6,6,6,5,6,6,12,6,5,5,10,9,5,9,6,5,6,6,8,5,5,2,4,8,5,8
3,cheese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,home,7,6,8,11,10,0,0,10,9,7,7,0,0,9,8,8,5,0,10,11,12,11,12,10,7,7,8,10,7,8,11,10,0,0,0,10,9,4,7,3,12,7,7,0,5,12,8,11,7,4,4,8,7,5,7,7,7,11,3,0,7,4,0,8,11,0,7,8,0,0,7,0,9,11,0,8,10,7,8,0,13,7,7,9,11,10,7,0,7,6,0,7,9,7,7,7,5,9,7,9
